id	t	x	max_velocity	interactions	beam_crosses	moving	asleep	is_interpolated
2026-06-18_20-59-32_00605e|01	62590	0.578467153284672	0.937300276799647	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62600	0.578467153284672	1.00897114270043	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62610	0.576642335766423	0.99283880980973	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62620	0.578467153284672	1.02536560491357	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62630	0.578467153284672	1.03009847750453	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62640	0.578467153284672	0.928707056209923	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62650	0.578467153284672	1.03485319604279	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62660	0.576642335766423	0.866719854388424	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62670	0.576642335766423	3.12520668975293	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62680	0.538321167883212	17.2933346309654	0	1	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62690	0.182481751824818	7.77819354093668	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62700	0.18978102189781	6.93232229034565	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62710	0.18978102189781	2.72194123786197	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62720	0.177007299270073	5.1627220630416	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62730	0.18978102189781	1.3736583969911	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62740	0.182481751824818	2.15218076344885	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62750	0.177007299270073	13.3008300787381	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62760	0.467153284671533	11.7456957014162	0	1	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62770	0.746350364963504	11.6380105159529	0	1	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62780	0.233576642335766	13.7049907034841	0	1	TRUE	FALSE	FALSE
